model,horizon,reference_date,prop,wis,wis_scaled_relative_skill,ae_median,ae_median_scaled_relative_skill,interval_coverage_50,interval_coverage_95,q_coverage_0.010,q_coverage_0.025,q_coverage_0.050,q_coverage_0.100,q_coverage_0.150,q_coverage_0.200,q_coverage_0.250,q_coverage_0.300,q_coverage_0.350,q_coverage_0.400,q_coverage_0.450,q_coverage_0.500,q_coverage_0.550,q_coverage_0.600,q_coverage_0.650,q_coverage_0.700,q_coverage_0.750,q_coverage_0.800,q_coverage_0.850,q_coverage_0.900,q_coverage_0.950,q_coverage_0.975,q_coverage_0.990
UMass-flusion,3,2023-11-18,1,34.6,0.605,45.4,0.509,0.769,0.981,0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.11538461538461539,0.19230769230769232,0.21153846153846154,0.3076923076923077,0.36538461538461536,0.5192307692307693,0.5961538461538461,0.7307692307692307,0.8076923076923077,0.8461538461538461,0.8846153846153846,0.9423076923076923,0.9423076923076923,0.9615384615384616,1,1,1
UMass-sarix,2,2024-01-13,1,62.2,0.605,102,0.715,0.385,1,0,0,0.09615384615384616,0.19230769230769232,0.3269230769230769,0.38461538461538464,0.5961538461538461,0.6923076923076923,0.7115384615384616,0.75,0.8461538461538461,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1,1,1
UMass-sarix,1,2024-04-06,1,11.4,0.605,16,0.57,0.769,1,0,0,0.019230769230769232,0.057692307692307696,0.11538461538461539,0.17307692307692307,0.17307692307692307,0.28846153846153844,0.40384615384615385,0.4423076923076923,0.5576923076923077,0.6153846153846154,0.6923076923076923,0.7884615384615384,0.8269230769230769,0.8653846153846154,0.9423076923076923,0.9807692307692307,1,1,1,1,1
UMass-flusion,2,2024-03-02,1,23.3,0.607,37,0.649,0.596,1,0,0,0,0.057692307692307696,0.09615384615384616,0.1346153846153846,0.19230769230769232,0.25,0.3076923076923077,0.36538461538461536,0.46153846153846156,0.5384615384615384,0.5576923076923077,0.6153846153846154,0.6923076923076923,0.7115384615384616,0.7884615384615384,0.8846153846153846,0.9038461538461539,0.9230769230769231,0.9615384615384616,1,1
UMass-flusion__gbq_qr__sarix,0,2024-01-20,1,25.8,0.609,40,0.703,0.519,1,0,0,0.019230769230769232,0.1346153846153846,0.2692307692307692,0.34615384615384615,0.40384615384615385,0.5384615384615384,0.5769230769230769,0.6153846153846154,0.6538461538461539,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9615384615384616,1,1,1,1
UMass-sarix,0,2023-10-28,1,4.86,0.61,7.14,0.659,0.615,0.981,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.11538461538461539,0.21153846153846154,0.2692307692307692,0.3269230769230769,0.36538461538461536,0.4230769230769231,0.4807692307692308,0.5769230769230769,0.6538461538461539,0.7115384615384616,0.7692307692307693,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9230769230769231,0.9615384615384616,0.9807692307692307,1,1
UMass-sarix,1,2023-12-09,1,34.7,0.611,57.1,0.719,0.365,0.942,0,0,0,0,0,0,0,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.21153846153846154,0.25,0.36538461538461536,0.46153846153846156,0.5961538461538461,0.6538461538461539,0.7884615384615384,0.9423076923076923,0.9615384615384616
UMass-flusion__gbq_qr_no_level__sarix,3,2023-11-11,1,28.1,0.612,43.9,0.588,0.615,0.981,0,0,0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.09615384615384616,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.5961538461538461,0.6538461538461539,0.6923076923076923,0.8269230769230769,0.8461538461538461,0.9615384615384616,0.9615384615384616,0.9807692307692307,1
UMass-flusion__gbq_qr_no_level__sarix,0,2024-03-23,1,12.4,0.613,18.8,0.639,0.558,0.942,0,0.057692307692307696,0.07692307692307693,0.09615384615384616,0.15384615384615385,0.23076923076923078,0.3269230769230769,0.40384615384615385,0.4807692307692308,0.5,0.6538461538461539,0.6923076923076923,0.8076923076923077,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8846153846153846,0.9230769230769231,0.9423076923076923,0.9615384615384616,0.9807692307692307,1,1
UMass-gbq_qr_no_level,1,2024-03-23,1,14.5,0.614,23.3,0.645,0.538,0.981,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.23076923076923078,0.3269230769230769,0.38461538461538464,0.40384615384615385,0.5,0.5384615384615384,0.6538461538461539,0.75,0.8076923076923077,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.9230769230769231,0.9615384615384616,0.9807692307692307,0.9807692307692307,1,1,1
UMass-flusion__gbq_qr__sarix,2,2024-03-23,1,17.8,0.615,27.6,0.61,0.788,1,0,0,0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.25,0.3269230769230769,0.36538461538461536,0.40384615384615385,0.4423076923076923,0.5384615384615384,0.6730769230769231,0.7307692307692307,0.8653846153846154,0.9038461538461539,0.9230769230769231,1,1,1,1
UMass-gbq_qr,0,2024-01-20,1,26.1,0.616,39.9,0.701,0.481,1,0,0,0.038461538461538464,0.07692307692307693,0.21153846153846154,0.34615384615384615,0.4423076923076923,0.5576923076923077,0.6153846153846154,0.6730769230769231,0.6923076923076923,0.6923076923076923,0.75,0.7884615384615384,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9423076923076923,0.9615384615384616,0.9807692307692307,1,1,1
UMass-gbq_qr,2,2023-12-02,1,47.9,0.617,78.4,0.712,0.615,0.981,0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.09615384615384616,0.19230769230769232,0.3076923076923077,0.46153846153846156,0.5576923076923077,0.6730769230769231,0.7307692307692307,0.75,0.8269230769230769,0.8461538461538461,0.8461538461538461,0.9038461538461539,0.9230769230769231,0.9423076923076923,0.9807692307692307,1,1,1,1
UMass-flusion,2,2023-11-18,1,23.8,0.619,32.5,0.536,0.712,1,0,0,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.15384615384615385,0.17307692307692307,0.25,0.3269230769230769,0.40384615384615385,0.5769230769230769,0.6153846153846154,0.7692307692307693,0.7884615384615384,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9230769230769231,0.9807692307692307,1,1,1
UMass-sarix,2,2024-04-13,1,20,0.619,32.1,0.641,0.558,1,0,0,0.019230769230769232,0.21153846153846154,0.2692307692307692,0.34615384615384615,0.4230769230769231,0.5769230769230769,0.6346153846153846,0.6923076923076923,0.7307692307692307,0.75,0.7884615384615384,0.8269230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1,1,1
UMass-flusion,3,2023-11-11,1,28.4,0.62,43.9,0.587,0.75,1,0,0,0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.1346153846153846,0.15384615384615385,0.21153846153846154,0.3076923076923077,0.40384615384615385,0.5384615384615384,0.5961538461538461,0.6730769230769231,0.7692307692307693,0.8269230769230769,0.8461538461538461,0.9230769230769231,0.9615384615384616,1,1,1
UMass-gbq_qr,1,2024-01-06,1,52.8,0.62,71.2,0.626,0.385,1,0,0,0,0.038461538461538464,0.21153846153846154,0.28846153846153844,0.5576923076923077,0.6538461538461539,0.6923076923076923,0.6923076923076923,0.7307692307692307,0.75,0.8076923076923077,0.8653846153846154,0.8653846153846154,0.9038461538461539,0.9423076923076923,0.9615384615384616,1,1,1,1,1
UMass-gbq_qr_no_level,2,2024-03-23,1,18,0.62,26.9,0.594,0.577,0.962,0,0.038461538461538464,0.1346153846153846,0.28846153846153844,0.34615384615384615,0.38461538461538464,0.40384615384615385,0.4230769230769231,0.46153846153846156,0.5384615384615384,0.5961538461538461,0.6346153846153846,0.7115384615384616,0.8076923076923077,0.8653846153846154,0.9230769230769231,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1
UMass-sarix,2,2023-11-18,1,23.9,0.62,40.1,0.663,0.385,0.962,0,0,0,0,0,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.09615384615384616,0.11538461538461539,0.19230769230769232,0.25,0.34615384615384615,0.34615384615384615,0.4230769230769231,0.5961538461538461,0.7115384615384616,0.8461538461538461,0.9230769230769231,0.9615384615384616,1
UMass-flusion,1,2024-01-13,1,61.3,0.623,93.9,0.719,0.25,0.962,0,0.038461538461538464,0.11538461538461539,0.25,0.36538461538461536,0.5961538461538461,0.7115384615384616,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1,1,1,1,1
UMass-flusion__gbq_qr__gbq_qr_no_level,3,2024-01-06,1,80.5,0.624,128,0.73,0.538,1,0,0,0,0.057692307692307696,0.25,0.38461538461538464,0.4423076923076923,0.6153846153846154,0.6730769230769231,0.7307692307692307,0.8461538461538461,0.8653846153846154,0.8846153846153846,0.9038461538461539,0.9230769230769231,0.9615384615384616,0.9807692307692307,0.9807692307692307,1,1,1,1,1
UMass-gbq_qr_no_level,3,2024-03-16,1,31.9,0.626,44.4,0.555,0.404,1,0,0,0.21153846153846154,0.4423076923076923,0.4807692307692308,0.5,0.5961538461538461,0.6538461538461539,0.7115384615384616,0.75,0.7692307692307693,0.8653846153846154,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9807692307692307,1,1,1,1,1,1,1
UMass-flusion,1,2024-03-09,1,27.4,0.629,45.9,0.733,0.519,1,0,0,0.057692307692307696,0.17307692307692307,0.28846153846153844,0.36538461538461536,0.40384615384615385,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8269230769230769,0.8461538461538461,0.8653846153846154,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9615384615384616,1,1,1
UMass-flusion,0,2024-03-16,1,18.5,0.629,31,0.77,0.404,1,0,0,0.019230769230769232,0.11538461538461539,0.23076923076923078,0.36538461538461536,0.40384615384615385,0.5,0.5,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.7115384615384616,0.7307692307692307,0.7307692307692307,0.7884615384615384,0.8076923076923077,0.8653846153846154,0.9038461538461539,0.9615384615384616,0.9615384615384616,1,1
UMass-sarix,0,2024-03-16,1,18.5,0.629,30.3,0.753,0.462,0.962,0,0.038461538461538464,0.07692307692307693,0.17307692307692307,0.21153846153846154,0.2692307692307692,0.36538461538461536,0.4230769230769231,0.4807692307692308,0.5576923076923077,0.5769230769230769,0.6346153846153846,0.6538461538461539,0.7115384615384616,0.75,0.7884615384615384,0.8269230769230769,0.8269230769230769,0.9230769230769231,0.9423076923076923,1,1,1
UMass-flusion__gbq_qr_no_level__sarix,1,2024-01-20,1,30.7,0.63,47.2,0.664,0.731,1,0,0,0,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.19230769230769232,0.3076923076923077,0.40384615384615385,0.40384615384615385,0.5384615384615384,0.6346153846153846,0.7307692307692307,0.7884615384615384,0.8076923076923077,0.8461538461538461,0.9230769230769231,0.9615384615384616,1,1,1,1,1
UMass-sarix,0,2024-01-20,1,26.7,0.63,41.1,0.722,0.481,0.962,0.038461538461538464,0.038461538461538464,0.09615384615384616,0.17307692307692307,0.3076923076923077,0.38461538461538464,0.4230769230769231,0.4807692307692308,0.5192307692307693,0.5576923076923077,0.6538461538461539,0.6730769230769231,0.7307692307692307,0.7692307692307693,0.8461538461538461,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9615384615384616,1,1,1,1
UMass-flusion__gbq_qr__gbq_qr_no_level,1,2024-03-09,1,27.5,0.631,46.5,0.744,0.442,0.981,0,0,0.11538461538461539,0.21153846153846154,0.3269230769230769,0.34615384615384615,0.46153846153846156,0.5192307692307693,0.5576923076923077,0.5576923076923077,0.5961538461538461,0.6730769230769231,0.7115384615384616,0.8269230769230769,0.8461538461538461,0.8846153846153846,0.9038461538461539,0.9230769230769231,0.9423076923076923,0.9423076923076923,0.9807692307692307,0.9807692307692307,1
UMass-sarix,1,2023-11-25,1,18.3,0.631,30,0.672,0.423,0.962,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.11538461538461539,0.1346153846153846,0.15384615384615385,0.19230769230769232,0.25,0.34615384615384615,0.4423076923076923,0.5769230769230769,0.6730769230769231,0.7692307692307693,0.9038461538461539,0.9615384615384616,0.9615384615384616
UMass-flusion__gbq_qr_no_level__sarix,1,2023-10-28,1,7.19,0.633,9.77,0.593,0.615,0.962,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.1346153846153846,0.15384615384615385,0.19230769230769232,0.3269230769230769,0.36538461538461536,0.4423076923076923,0.46153846153846156,0.5384615384615384,0.5961538461538461,0.75,0.7692307692307693,0.8653846153846154,0.9230769230769231,0.9423076923076923,0.9807692307692307,1,1,1,1,1
UMass-flusion,3,2023-12-23,1,43.7,0.634,64.5,0.63,0.692,1,0,0,0,0,0,0.019230769230769232,0.11538461538461539,0.23076923076923078,0.2692307692307692,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.5961538461538461,0.6730769230769231,0.6923076923076923,0.75,0.8076923076923077,0.9038461538461539,0.9807692307692307,0.9807692307692307,1,1,1
UMass-flusion,0,2024-04-27,1,6.7,0.635,9.15,0.567,0.615,0.962,0,0,0,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.1346153846153846,0.21153846153846154,0.3076923076923077,0.38461538461538464,0.4423076923076923,0.5384615384615384,0.6346153846153846,0.6923076923076923,0.7115384615384616,0.75,0.75,0.7692307692307693,0.8653846153846154,0.8653846153846154,0.9423076923076923,0.9615384615384616,0.9807692307692307
UMass-flusion__gbq_qr__gbq_qr_no_level,1,2024-01-20,1,30.9,0.635,47.5,0.667,0.615,1,0,0,0,0.038461538461538464,0.057692307692307696,0.21153846153846154,0.28846153846153844,0.38461538461538464,0.5,0.5576923076923077,0.6538461538461539,0.6730769230769231,0.7307692307692307,0.8076923076923077,0.8269230769230769,0.8846153846153846,0.9038461538461539,0.9230769230769231,1,1,1,1,1
UMass-flusion__gbq_qr__gbq_qr_no_level,0,2024-03-16,1,18.7,0.636,31.4,0.779,0.365,0.981,0,0,0.019230769230769232,0.09615384615384616,0.25,0.36538461538461536,0.46153846153846156,0.4807692307692308,0.5384615384615384,0.5384615384615384,0.5769230769230769,0.6346153846153846,0.7307692307692307,0.7307692307692307,0.7692307692307693,0.8076923076923077,0.8269230769230769,0.8461538461538461,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9807692307692307,1
UMass-flusion__gbq_qr__sarix,0,2024-04-27,1,6.71,0.636,9.37,0.581,0.558,0.962,0,0,0,0.019230769230769232,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.2692307692307692,0.3076923076923077,0.40384615384615385,0.4807692307692308,0.5576923076923077,0.6923076923076923,0.7115384615384616,0.7115384615384616,0.7307692307692307,0.75,0.7884615384615384,0.8653846153846154,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9807692307692307
UMass-gbq_qr,2,2024-03-23,1,18.4,0.636,28.7,0.634,0.577,1,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.09615384615384616,0.23076923076923078,0.28846153846153844,0.36538461538461536,0.36538461538461536,0.4230769230769231,0.5384615384615384,0.5961538461538461,0.7692307692307693,0.8846153846153846,0.9615384615384616,1,1,1
UMass-flusion__gbq_qr__gbq_qr_no_level,2,2024-01-06,1,77.8,0.637,127,0.774,0.538,0.942,0,0.057692307692307696,0.11538461538461539,0.1346153846153846,0.21153846153846154,0.38461538461538464,0.4423076923076923,0.6730769230769231,0.7307692307692307,0.8269230769230769,0.8269230769230769,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1,1,1,1
UMass-flusion__gbq_qr__sarix,2,2023-10-28,1,11.3,0.638,14.7,0.508,0.846,0.981,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.1346153846153846,0.3269230769230769,0.36538461538461536,0.4423076923076923,0.5384615384615384,0.6538461538461539,0.7307692307692307,0.8461538461538461,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1
UMass-sarix,2,2024-03-30,1,15.9,0.639,22.3,0.579,0.731,1,0,0,0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.17307692307692307,0.25,0.2692307692307692,0.3269230769230769,0.40384615384615385,0.5192307692307693,0.6153846153846154,0.6923076923076923,0.75,0.8461538461538461,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9807692307692307,1,1,1
UMass-flusion__gbq_qr__sarix,2,2023-11-11,1,17.8,0.64,28.6,0.64,0.712,0.981,0,0,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.3076923076923077,0.36538461538461536,0.40384615384615385,0.4807692307692308,0.6153846153846154,0.6923076923076923,0.7884615384615384,0.8461538461538461,0.8846153846153846,0.9038461538461539,0.9423076923076923,0.9807692307692307,0.9807692307692307,1
UMass-gbq_qr,2,2024-03-30,1,16,0.641,27.3,0.711,0.519,1,0,0,0,0,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.1346153846153846,0.15384615384615385,0.17307692307692307,0.25,0.3076923076923077,0.36538461538461536,0.4230769230769231,0.4807692307692308,0.5769230769230769,0.6923076923076923,0.8461538461538461,0.9230769230769231,0.9807692307692307,1,1
UMass-sarix,1,2023-10-28,1,7.28,0.641,11,0.671,0.731,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.1346153846153846,0.17307692307692307,0.19230769230769232,0.25,0.28846153846153844,0.38461538461538464,0.4423076923076923,0.5192307692307693,0.5769230769230769,0.6538461538461539,0.7884615384615384,0.8269230769230769,0.8846153846153846,0.9038461538461539,0.9423076923076923,0.9807692307692307,1,1,1
UMass-sarix,2,2023-11-25,1,30.3,0.641,49.2,0.674,0.365,0.942,0,0,0,0,0,0,0,0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.28846153846153844,0.36538461538461536,0.5384615384615384,0.6730769230769231,0.7884615384615384,0.8653846153846154,0.9423076923076923,0.9807692307692307
UMass-flusion__gbq_qr_no_level__sarix,3,2023-11-04,1,20.8,0.642,28.2,0.532,0.712,0.981,0,0,0,0.019230769230769232,0.057692307692307696,0.11538461538461539,0.17307692307692307,0.21153846153846154,0.2692307692307692,0.3269230769230769,0.38461538461538464,0.5,0.5576923076923077,0.6346153846153846,0.75,0.8653846153846154,0.8846153846153846,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9807692307692307,0.9807692307692307,1
UMass-flusion__gbq_qr_no_level__sarix,0,2024-04-27,1,6.77,0.642,9.59,0.594,0.538,0.962,0,0,0,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.21153846153846154,0.28846153846153844,0.34615384615384615,0.4423076923076923,0.5,0.5769230769230769,0.6923076923076923,0.7115384615384616,0.7115384615384616,0.7307692307692307,0.75,0.7884615384615384,0.8653846153846154,0.8846153846153846,0.9615384615384616,0.9615384615384616,0.9807692307692307
UMass-flusion__gbq_qr_no_level__sarix,2,2024-03-09,1,38.3,0.644,59.7,0.678,0.385,0.942,0,0.057692307692307696,0.23076923076923078,0.3269230769230769,0.40384615384615385,0.4423076923076923,0.5769230769230769,0.5961538461538461,0.6730769230769231,0.7307692307692307,0.7307692307692307,0.75,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.9423076923076923,0.9615384615384616,0.9615384615384616,0.9807692307692307,1,1,1,1
UMass-flusion__gbq_qr_no_level__sarix,1,2023-11-04,1,8.97,0.646,12.7,0.58,0.731,0.981,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.09615384615384616,0.11538461538461539,0.19230769230769232,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.4423076923076923,0.5384615384615384,0.5769230769230769,0.6153846153846154,0.7307692307692307,0.8461538461538461,0.8846153846153846,0.9615384615384616,0.9615384615384616,0.9807692307692307,0.9807692307692307,1
UMass-flusion,0,2024-01-20,1,27.4,0.647,43.5,0.765,0.5,1,0,0,0.038461538461538464,0.1346153846153846,0.21153846153846154,0.34615384615384615,0.4423076923076923,0.5192307692307693,0.5576923076923077,0.5769230769230769,0.6538461538461539,0.7115384615384616,0.7692307692307693,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9423076923076923,0.9423076923076923,1,1,1,1,1
UMass-flusion__gbq_qr__sarix,1,2023-11-04,1,9,0.647,13.2,0.603,0.692,0.962,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.15384615384615385,0.19230769230769232,0.3269230769230769,0.36538461538461536,0.38461538461538464,0.5,0.5769230769230769,0.6346153846153846,0.6923076923076923,0.7884615384615384,0.8461538461538461,0.9230769230769231,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1
UMass-flusion__gbq_qr__sarix,3,2023-11-04,1,20.9,0.647,28.4,0.535,0.75,1,0,0,0,0.019230769230769232,0.057692307692307696,0.11538461538461539,0.17307692307692307,0.2692307692307692,0.3269230769230769,0.34615384615384615,0.46153846153846156,0.5769230769230769,0.6730769230769231,0.8076923076923077,0.8461538461538461,0.8653846153846154,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9807692307692307,0.9807692307692307,1,1
UMass-flusion,0,2023-12-09,1,14.8,0.648,21.6,0.67,0.635,1,0,0,0.019230769230769232,0.019230769230769232,0.11538461538461539,0.17307692307692307,0.19230769230769232,0.25,0.3269230769230769,0.40384615384615385,0.4423076923076923,0.5384615384615384,0.6346153846153846,0.6730769230769231,0.6923076923076923,0.7692307692307693,0.8269230769230769,0.8269230769230769,0.8461538461538461,0.9615384615384616,0.9615384615384616,1,1
UMass-sarix,0,2023-12-09,1,14.8,0.648,24.8,0.769,0.442,1,0,0,0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.09615384615384616,0.11538461538461539,0.17307692307692307,0.21153846153846154,0.25,0.28846153846153844,0.3076923076923077,0.36538461538461536,0.40384615384615385,0.4807692307692308,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.7884615384615384,0.9230769230769231,1,1
UMass-sarix,1,2024-03-09,1,28.2,0.648,46.3,0.739,0.558,0.981,0,0.019230769230769232,0.019230769230769232,0.15384615384615385,0.25,0.28846153846153844,0.36538461538461536,0.4230769230769231,0.46153846153846156,0.5576923076923077,0.5769230769230769,0.6346153846153846,0.7307692307692307,0.7884615384615384,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9423076923076923,0.9423076923076923,0.9807692307692307,1,1,1
UMass-gbq_qr_no_level,3,2024-02-24,1,28.4,0.649,42.6,0.616,0.385,0.981,0,0.019230769230769232,0.1346153846153846,0.3076923076923077,0.34615384615384615,0.40384615384615385,0.4423076923076923,0.5,0.5192307692307693,0.5384615384615384,0.5576923076923077,0.5769230769230769,0.5961538461538461,0.6538461538461539,0.7307692307692307,0.7884615384615384,0.8269230769230769,0.8653846153846154,0.9038461538461539,0.9423076923076923,0.9615384615384616,1,1
UMass-flusion__gbq_qr__sarix,0,2023-12-09,1,14.8,0.65,21.4,0.664,0.635,1,0,0,0.019230769230769232,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.28846153846153844,0.36538461538461536,0.4423076923076923,0.4807692307692308,0.5192307692307693,0.6346153846153846,0.6346153846153846,0.6923076923076923,0.8076923076923077,0.8269230769230769,0.8461538461538461,0.8846153846153846,0.9423076923076923,1,1,1
UMass-flusion__gbq_qr_no_level__sarix,0,2023-10-28,1,5.18,0.651,7.43,0.686,0.635,0.942,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.1346153846153846,0.23076923076923078,0.25,0.3076923076923077,0.36538461538461536,0.38461538461538464,0.4807692307692308,0.5961538461538461,0.6730769230769231,0.7692307692307693,0.8076923076923077,0.8846153846153846,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,0.9807692307692307,1,1,1
UMass-flusion__gbq_qr_no_level__sarix,3,2023-10-28,1,17,0.652,23.7,0.556,0.75,1,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.2692307692307692,0.36538461538461536,0.4230769230769231,0.5961538461538461,0.6538461538461539,0.75,0.8461538461538461,0.8846153846153846,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9615384615384616,1,1,1
UMass-gbq_qr_no_level,0,2024-01-13,1,41.5,0.652,59.7,0.724,0.519,1,0,0,0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.40384615384615385,0.5576923076923077,0.6346153846153846,0.6346153846153846,0.6923076923076923,0.7884615384615384,0.8461538461538461,0.8846153846153846,0.9038461538461539,0.9038461538461539,0.9230769230769231,0.9423076923076923,1,1,1,1,1
UMass-sarix,3,2023-11-18,1,37.3,0.652,62.9,0.705,0.365,0.962,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.09615384615384616,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.2692307692307692,0.3269230769230769,0.38461538461538464,0.5,0.6538461538461539,0.7692307692307693,0.9230769230769231,0.9615384615384616,0.9807692307692307
UMass-flusion,2,2023-10-28,1,11.6,0.653,14.9,0.514,0.788,0.981,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.09615384615384616,0.19230769230769232,0.3269230769230769,0.40384615384615385,0.4423076923076923,0.5576923076923077,0.7115384615384616,0.7884615384615384,0.8653846153846154,0.9038461538461539,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1
UMass-flusion__gbq_qr__gbq_qr_no_level,0,2024-04-27,1,6.94,0.658,9.27,0.575,0.654,0.942,0,0,0,0,0.038461538461538464,0.07692307692307693,0.09615384615384616,0.17307692307692307,0.25,0.3269230769230769,0.36538461538461536,0.4423076923076923,0.5,0.6153846153846154,0.6730769230769231,0.7307692307692307,0.75,0.75,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.9423076923076923,0.9615384615384616
UMass-flusion__gbq_qr__sarix,2,2023-11-04,1,16.1,0.658,24.4,0.636,0.635,1,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.09615384615384616,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.28846153846153844,0.28846153846153844,0.34615384615384615,0.4423076923076923,0.5384615384615384,0.5961538461538461,0.6730769230769231,0.7884615384615384,0.8076923076923077,0.8653846153846154,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1,1
UMass-gbq_qr_no_level,3,2023-11-25,1,56.7,0.658,84.2,0.67,0.577,0.962,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.17307692307692307,0.3076923076923077,0.40384615384615385,0.4807692307692308,0.5,0.5384615384615384,0.6153846153846154,0.6538461538461539,0.75,0.8076923076923077,0.8653846153846154,0.8846153846153846,0.8846153846153846,0.9615384615384616,0.9807692307692307,1,1,1
