model,horizon,reference_date,prop,wis,wis_scaled_relative_skill,ae_median,ae_median_scaled_relative_skill,interval_coverage_50,interval_coverage_95,q_coverage_0.010,q_coverage_0.025,q_coverage_0.050,q_coverage_0.100,q_coverage_0.150,q_coverage_0.200,q_coverage_0.250,q_coverage_0.300,q_coverage_0.350,q_coverage_0.400,q_coverage_0.450,q_coverage_0.500,q_coverage_0.550,q_coverage_0.600,q_coverage_0.650,q_coverage_0.700,q_coverage_0.750,q_coverage_0.800,q_coverage_0.850,q_coverage_0.900,q_coverage_0.950,q_coverage_0.975,q_coverage_0.990
UMass-gbq_qr_hhs_only,2,2024-03-23,1,16,0.546,29,0.633,0.529,0.98,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.3137254901960784,0.4117647058823529,0.49019607843137253,0.5294117647058824,0.6470588235294118,0.6862745098039216,0.7058823529411765,0.7647058823529411,0.8431372549019608,0.8627450980392157,0.8823529411764706,0.9411764705882353,0.9803921568627451,0.9803921568627451,1,1,1,1
UMass-gbq_qr_no_reporting_adj,1,2023-12-02,1,15,0.547,22.1,0.546,0.78,0.976,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.2682926829268293,0.3902439024390244,0.5121951219512195,0.5853658536585366,0.7073170731707317,0.7317073170731707,0.7804878048780488,0.8292682926829268,0.8780487804878049,0.8780487804878049,0.9024390243902439,0.9512195121951219,1,1,1
UMass-gbq_qr_no_reporting_adj,0,2024-03-23,1,9.88,0.55,14.6,0.568,0.574,0.957,0,0,0,0.0851063829787234,0.10638297872340426,0.1702127659574468,0.23404255319148937,0.2765957446808511,0.2765957446808511,0.3829787234042553,0.5106382978723404,0.5957446808510638,0.6595744680851063,0.7446808510638298,0.7446808510638298,0.7872340425531915,0.8085106382978723,0.8297872340425532,0.8723404255319149,0.9148936170212766,0.9361702127659575,0.9574468085106383,1
UMass-gbq_qr_no_transform,1,2024-03-09,1,13.4,0.553,22.9,0.628,0.488,1,0,0,0,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.3488372093023256,0.3488372093023256,0.4186046511627907,0.46511627906976744,0.46511627906976744,0.5348837209302325,0.5813953488372093,0.6744186046511628,0.7906976744186046,0.813953488372093,0.8372093023255814,0.8837209302325582,0.9302325581395349,0.9534883720930233,0.9767441860465116,1,1
UMass-gbq_qr_no_transform,3,2023-11-25,1,32.1,0.557,45.8,0.546,0.581,1,0,0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.2558139534883721,0.32558139534883723,0.4883720930232558,0.5116279069767442,0.5348837209302325,0.627906976744186,0.6511627906976745,0.6976744186046512,0.7906976744186046,0.8372093023255814,0.8372093023255814,0.9069767441860465,0.9302325581395349,0.9534883720930233,0.9767441860465116,1,1
UMass-gbq_qr_hhs_only,1,2024-04-13,1,13.2,0.558,20.3,0.556,0.396,0.854,0.125,0.14583333333333334,0.25,0.4583333333333333,0.4791666666666667,0.5,0.5416666666666666,0.6666666666666666,0.6875,0.8333333333333334,0.8541666666666666,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.9375,0.9791666666666666,0.9791666666666666,0.9791666666666666,1,1,1
UMass-gbq_qr_no_reporting_adj,0,2023-12-09,1,9.88,0.561,13.7,0.554,0.537,1,0,0,0,0.024390243902439025,0.12195121951219512,0.1951219512195122,0.2926829268292683,0.34146341463414637,0.43902439024390244,0.4634146341463415,0.5121951219512195,0.6097560975609756,0.7073170731707317,0.7560975609756098,0.7560975609756098,0.8048780487804879,0.8292682926829268,0.8292682926829268,0.8536585365853658,0.9024390243902439,0.975609756097561,1,1
UMass-gbq_qr_no_reporting_adj,0,2024-04-13,1,7.09,0.567,11.9,0.643,0.5,0.935,0,0.021739130434782608,0.10869565217391304,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.45652173913043476,0.4782608695652174,0.5434782608695652,0.6086956521739131,0.6086956521739131,0.6304347826086957,0.6521739130434783,0.6739130434782609,0.8043478260869565,0.8260869565217391,0.8260869565217391,0.8478260869565217,0.9347826086956522,0.9565217391304348,1
UMass-gbq_qr,0,2024-01-20,1,21.8,0.579,34.4,0.69,0.5,1,0,0,0.05,0.1,0.25,0.375,0.475,0.55,0.625,0.7,0.725,0.725,0.75,0.8,0.85,0.9,0.975,0.975,0.975,0.975,1,1,1
UMass-gbq_qr,2,2024-03-02,1,11.9,0.579,17.2,0.555,0.651,0.953,0,0,0,0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.11627906976744186,0.20930232558139536,0.32558139534883723,0.4418604651162791,0.46511627906976744,0.5348837209302325,0.5348837209302325,0.6511627906976745,0.6976744186046512,0.7906976744186046,0.8604651162790697,0.8837209302325582,0.9302325581395349,0.9534883720930233,0.9767441860465116
UMass-gbq_qr,1,2023-12-09,1,23.1,0.583,40.7,0.741,0.628,1,0,0,0,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.27906976744186046,0.4418604651162791,0.5813953488372093,0.6744186046511628,0.7209302325581395,0.7674418604651163,0.7906976744186046,0.8604651162790697,0.8604651162790697,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9534883720930233,0.9767441860465116,0.9767441860465116,1,1
UMass-gbq_qr_no_reporting_adj,1,2024-03-09,1,14.2,0.586,24.4,0.669,0.488,0.977,0,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.20930232558139536,0.27906976744186046,0.37209302325581395,0.3953488372093023,0.46511627906976744,0.4883720930232558,0.5348837209302325,0.5581395348837209,0.627906976744186,0.6976744186046512,0.7441860465116279,0.8372093023255814,0.8604651162790697,0.8837209302325582,0.9069767441860465,0.9302325581395349,0.9534883720930233,1,1
UMass-gbq_qr_hhs_only,2,2024-04-13,1,19,0.587,27.2,0.544,0.212,0.615,0.2692307692307692,0.38461538461538464,0.46153846153846156,0.5,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.75,0.75,0.75,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8269230769230769,0.8653846153846154,0.9038461538461539,0.9038461538461539,0.9230769230769231,0.9230769230769231,0.9615384615384616,1,1
UMass-gbq_qr_hhs_only,0,2023-12-16,1,16.6,0.588,22.4,0.605,0.442,0.884,0,0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.18604651162790697,0.20930232558139536,0.2558139534883721,0.32558139534883723,0.3488372093023256,0.4186046511627907,0.46511627906976744,0.5348837209302325,0.6744186046511628,0.7441860465116279,0.7674418604651163,0.8372093023255814,0.8837209302325582,0.9534883720930233
UMass-gbq_qr_no_transform,2,2023-12-02,1,31.1,0.588,47.3,0.637,0.651,0.977,0,0,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.16279069767441862,0.23255813953488372,0.4418604651162791,0.6046511627906976,0.6046511627906976,0.6511627906976745,0.6976744186046512,0.7209302325581395,0.7674418604651163,0.7906976744186046,0.8372093023255814,0.8837209302325582,0.9069767441860465,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,1
UMass-gbq_qr_hhs_only,1,2024-03-23,1,11.5,0.589,19.4,0.652,0.609,1,0,0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.1956521739130435,0.32608695652173914,0.43478260869565216,0.4782608695652174,0.5869565217391305,0.6739130434782609,0.7608695652173914,0.782608695652174,0.8043478260869565,0.8478260869565217,0.8695652173913043,0.9347826086956522,0.9347826086956522,0.9565217391304348,0.9782608695652174,1,1,1
UMass-gbq_qr_no_transform,0,2024-04-13,1,7.36,0.589,11.4,0.617,0.478,0.891,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.21739130434782608,0.2826086956521739,0.3695652173913043,0.45652173913043476,0.5434782608695652,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.6086956521739131,0.6956521739130435,0.7608695652173914,0.782608695652174,0.8260869565217391,0.9130434782608695,0.9347826086956522,0.9565217391304348
UMass-gbq_qr,0,2023-12-16,1,16.7,0.59,25.4,0.686,0.698,0.977,0,0,0,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.2558139534883721,0.3953488372093023,0.5116279069767442,0.6046511627906976,0.627906976744186,0.7906976744186046,0.813953488372093,0.8372093023255814,0.8837209302325582,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9767441860465116,0.9767441860465116
UMass-gbq_qr_hhs_only,2,2024-01-20,1,38,0.595,71.4,0.758,0.302,0.93,0,0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.3023255813953488,0.3488372093023256,0.4186046511627907,0.5581395348837209,0.6744186046511628,0.6976744186046512,0.9302325581395349,0.9767441860465116
UMass-gbq_qr_hhs_only,3,2024-03-09,1,31,0.595,51.6,0.65,0.37,0.978,0,0.021739130434782608,0.10869565217391304,0.34782608695652173,0.45652173913043476,0.5,0.5652173913043478,0.6086956521739131,0.6521739130434783,0.717391304347826,0.7608695652173914,0.8260869565217391,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9347826086956522,0.9347826086956522,0.9565217391304348,0.9782608695652174,0.9782608695652174,1,1,1
UMass-gbq_qr_no_transform,1,2024-03-23,1,11.6,0.595,18.4,0.62,0.63,0.978,0,0,0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.1956521739130435,0.21739130434782608,0.2826086956521739,0.30434782608695654,0.3695652173913043,0.5217391304347826,0.5652173913043478,0.6739130434782609,0.8478260869565217,0.9130434782608695,0.9130434782608695,0.9782608695652174,0.9782608695652174,1
UMass-gbq_qr_no_transform,0,2024-03-23,1,10.7,0.597,16.3,0.632,0.66,0.936,0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.10638297872340426,0.1276595744680851,0.19148936170212766,0.3404255319148936,0.3404255319148936,0.3829787234042553,0.40425531914893614,0.44680851063829785,0.5106382978723404,0.6170212765957447,0.6808510638297872,0.7872340425531915,0.8297872340425532,0.9148936170212766,0.9361702127659575,0.9574468085106383,0.9574468085106383,1
UMass-gbq_qr_hhs_only,3,2024-03-23,1,20.1,0.603,34,0.646,0.478,0.826,0.10869565217391304,0.17391304347826086,0.2608695652173913,0.391304347826087,0.45652173913043476,0.4782608695652174,0.5,0.5434782608695652,0.6739130434782609,0.8478260869565217,0.8695652173913043,0.8913043478260869,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9782608695652174,1,1,1,1
UMass-gbq_qr,1,2024-03-09,1,14.6,0.604,24.1,0.658,0.581,1,0,0,0,0.046511627906976744,0.11627906976744186,0.23255813953488372,0.3023255813953488,0.3953488372093023,0.4418604651162791,0.46511627906976744,0.5116279069767442,0.5348837209302325,0.6744186046511628,0.7674418604651163,0.813953488372093,0.8837209302325582,0.8837209302325582,0.9069767441860465,0.9302325581395349,0.9302325581395349,0.9534883720930233,1,1
UMass-gbq_qr_no_reporting_adj,3,2023-11-18,1,23.2,0.604,24.2,0.405,0.805,0.976,0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0975609756097561,0.12195121951219512,0.17073170731707318,0.34146341463414637,0.3902439024390244,0.5121951219512195,0.6585365853658537,0.7073170731707317,0.7560975609756098,0.8536585365853658,0.9024390243902439,0.926829268292683,0.9512195121951219,0.9512195121951219,0.975609756097561,1,1
UMass-gbq_qr,0,2024-03-23,1,10.9,0.606,14.3,0.555,0.723,0.957,0,0,0,0,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.14893617021276595,0.2127659574468085,0.23404255319148937,0.3617021276595745,0.425531914893617,0.574468085106383,0.7021276595744681,0.7659574468085106,0.8085106382978723,0.8297872340425532,0.8723404255319149,0.8936170212765957,0.9361702127659575,0.9574468085106383,0.9574468085106383,1
UMass-gbq_qr_hhs_only,1,2024-04-20,1,13.1,0.608,19.5,0.589,0.25,0.788,0.09615384615384616,0.19230769230769232,0.28846153846153844,0.5384615384615384,0.5961538461538461,0.5961538461538461,0.6346153846153846,0.6346153846153846,0.6346153846153846,0.6538461538461539,0.6730769230769231,0.7115384615384616,0.7307692307692307,0.7884615384615384,0.8076923076923077,0.8653846153846154,0.8846153846153846,0.8846153846153846,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9807692307692307,0.9807692307692307
UMass-gbq_qr_hhs_only,0,2024-04-27,1,6.45,0.611,9.92,0.615,0.404,0.865,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.2692307692307692,0.34615384615384615,0.36538461538461536,0.46153846153846156,0.5769230769230769,0.6346153846153846,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6923076923076923,0.7115384615384616,0.7307692307692307,0.7692307692307693,0.8076923076923077,0.8076923076923077,0.8653846153846154,0.8846153846153846,0.9038461538461539,0.9615384615384616
UMass-gbq_qr_no_reporting_adj,2,2024-03-02,1,12.6,0.612,19.5,0.631,0.512,0.953,0,0,0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.20930232558139536,0.2558139534883721,0.3488372093023256,0.3953488372093023,0.46511627906976744,0.5116279069767442,0.5581395348837209,0.627906976744186,0.6744186046511628,0.7906976744186046,0.8372093023255814,0.9069767441860465,0.9534883720930233,1
UMass-gbq_qr,1,2023-12-02,1,16.9,0.615,27.7,0.685,0.659,0.976,0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.17073170731707318,0.24390243902439024,0.3902439024390244,0.4634146341463415,0.6097560975609756,0.6585365853658537,0.6585365853658537,0.8780487804878049,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9512195121951219,1,1,1,1,1
UMass-gbq_qr_no_reporting_adj,0,2024-04-27,1,6.53,0.618,10.2,0.633,0.519,0.942,0,0,0.038461538461538464,0.07692307692307693,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.36538461538461536,0.40384615384615385,0.5,0.5576923076923077,0.7115384615384616,0.7115384615384616,0.7307692307692307,0.75,0.75,0.75,0.75,0.8461538461538461,0.8653846153846154,0.9038461538461539,0.9423076923076923,0.9615384615384616
UMass-gbq_qr,1,2024-03-23,1,12.1,0.619,16.2,0.547,0.761,1,0,0,0,0,0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.1956521739130435,0.30434782608695654,0.34782608695652173,0.5434782608695652,0.6521739130434783,0.6739130434782609,0.782608695652174,0.9130434782608695,0.9347826086956522,0.9347826086956522,1,1,1
UMass-gbq_qr_hhs_only,2,2024-03-02,1,12.7,0.619,18.9,0.61,0.581,0.953,0,0,0,0.023255813953488372,0.11627906976744186,0.13953488372093023,0.16279069767441862,0.20930232558139536,0.2558139534883721,0.3023255813953488,0.32558139534883723,0.3953488372093023,0.4418604651162791,0.6046511627906976,0.6744186046511628,0.6976744186046512,0.7441860465116279,0.7906976744186046,0.8604651162790697,0.9302325581395349,0.9302325581395349,0.9534883720930233,0.9767441860465116
UMass-gbq_qr_no_transform,1,2024-01-20,1,27.3,0.619,36.1,0.559,0.683,1,0,0,0,0.04878048780487805,0.0975609756097561,0.12195121951219512,0.2682926829268293,0.36585365853658536,0.5121951219512195,0.6585365853658537,0.7073170731707317,0.7804878048780488,0.8536585365853658,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.975609756097561,1,1,1
UMass-gbq_qr_no_transform,3,2023-11-11,1,21.5,0.622,33,0.578,0.6,1,0,0,0,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.17777777777777778,0.37777777777777777,0.4888888888888889,0.5333333333333333,0.5777777777777777,0.6444444444444445,0.6666666666666666,0.7111111111111111,0.7111111111111111,0.7333333333333333,0.7777777777777778,0.8666666666666667,0.9333333333333333,0.9555555555555556,0.9777777777777777,1,1
UMass-gbq_qr,0,2024-04-13,1,7.8,0.624,10.9,0.592,0.587,0.957,0,0,0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.2391304347826087,0.30434782608695654,0.3695652173913043,0.5,0.5434782608695652,0.5869565217391305,0.6086956521739131,0.6304347826086957,0.717391304347826,0.7608695652173914,0.8260869565217391,0.9130434782608695,0.9347826086956522,0.9565217391304348,0.9565217391304348
UMass-gbq_qr,1,2023-11-11,1,9.94,0.629,15.5,0.644,0.583,1,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.10416666666666667,0.125,0.22916666666666666,0.2708333333333333,0.3541666666666667,0.4583333333333333,0.5,0.5,0.5833333333333334,0.625,0.75,0.75,0.8333333333333334,0.8541666666666666,0.8541666666666666,0.9166666666666666,0.9583333333333334,1,1,1
UMass-gbq_qr_no_transform,0,2024-03-16,1,9.75,0.629,15.3,0.69,0.535,0.977,0,0,0,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.20930232558139536,0.27906976744186046,0.4186046511627907,0.4418604651162791,0.4418604651162791,0.5116279069767442,0.5581395348837209,0.6046511627906976,0.6511627906976745,0.6976744186046512,0.7441860465116279,0.7441860465116279,0.8604651162790697,0.9069767441860465,0.9767441860465116,0.9767441860465116,1
UMass-gbq_qr_no_transform,2,2024-03-23,1,18.4,0.629,29.9,0.653,0.412,1,0,0,0.058823529411764705,0.058823529411764705,0.09803921568627451,0.11764705882352941,0.11764705882352941,0.13725490196078433,0.17647058823529413,0.21568627450980393,0.23529411764705882,0.37254901960784315,0.4117647058823529,0.43137254901960786,0.43137254901960786,0.47058823529411764,0.5294117647058824,0.6862745098039216,0.803921568627451,0.9215686274509803,0.9803921568627451,1,1
UMass-gbq_qr_no_reporting_adj,1,2023-11-11,1,9.97,0.631,15.9,0.658,0.438,1,0.020833333333333332,0.020833333333333332,0.0625,0.125,0.125,0.20833333333333334,0.3125,0.3333333333333333,0.3958333333333333,0.4583333333333333,0.5,0.5,0.6041666666666666,0.6458333333333334,0.6875,0.7291666666666666,0.75,0.7708333333333334,0.8333333333333334,0.8541666666666666,0.9375,1,1
UMass-gbq_qr_hhs_only,3,2024-03-16,1,32.8,0.634,59.1,0.729,0.255,0.961,0,0.0392156862745098,0.09803921568627451,0.3333333333333333,0.5490196078431373,0.6274509803921569,0.7450980392156863,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.9215686274509803,0.9607843137254902,0.9803921568627451,0.9803921568627451,1,1,1,1,1,1,1
UMass-gbq_qr,2,2024-03-23,1,18.6,0.635,28.9,0.632,0.569,1,0,0,0,0,0,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.23529411764705882,0.29411764705882354,0.37254901960784315,0.37254901960784315,0.43137254901960786,0.5294117647058824,0.5882352941176471,0.7647058823529411,0.8823529411764706,0.9607843137254902,1,1,1
UMass-gbq_qr,0,2023-12-09,1,11.2,0.636,16.4,0.664,0.537,1,0,0,0,0.0975609756097561,0.12195121951219512,0.21951219512195122,0.2926829268292683,0.4146341463414634,0.4878048780487805,0.5853658536585366,0.6097560975609756,0.7560975609756098,0.7560975609756098,0.7804878048780488,0.8292682926829268,0.8292682926829268,0.8292682926829268,0.9024390243902439,0.926829268292683,0.975609756097561,1,1,1
UMass-gbq_qr_hhs_only,1,2023-12-02,1,17.5,0.636,26.6,0.658,0.585,0.951,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0975609756097561,0.17073170731707318,0.24390243902439024,0.3170731707317073,0.4634146341463415,0.4878048780487805,0.5121951219512195,0.6097560975609756,0.6829268292682927,0.7317073170731707,0.8048780487804879,0.8292682926829268,0.8292682926829268,0.8292682926829268,0.8780487804878049,0.9024390243902439,0.9512195121951219,0.975609756097561,1
UMass-gbq_qr_hhs_only,0,2024-03-23,1,11.5,0.641,17.5,0.679,0.511,1,0,0,0.02127659574468085,0.1276595744680851,0.23404255319148937,0.23404255319148937,0.2978723404255319,0.3191489361702128,0.3829787234042553,0.5319148936170213,0.6382978723404256,0.7021276595744681,0.7446808510638298,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.9574468085106383,0.9574468085106383,1,1
UMass-gbq_qr_no_transform,1,2023-11-11,1,10.1,0.641,16.1,0.668,0.5,1,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.125,0.25,0.3125,0.3125,0.4166666666666667,0.4375,0.4583333333333333,0.4791666666666667,0.5625,0.5625,0.6041666666666666,0.6458333333333334,0.7083333333333334,0.8125,0.8125,0.8541666666666666,0.875,0.9375,1,1
UMass-gbq_qr_no_transform,0,2024-01-20,1,24.1,0.642,38.3,0.767,0.525,1,0,0,0.025,0.1,0.225,0.35,0.45,0.475,0.625,0.7,0.725,0.775,0.8,0.875,0.925,0.975,0.975,0.975,0.975,1,1,1,1
UMass-gbq_qr_no_reporting_adj,0,2023-12-02,1,10.8,0.643,17,0.696,0.6,1,0,0,0,0.044444444444444446,0.08888888888888889,0.17777777777777778,0.17777777777777778,0.26666666666666666,0.35555555555555557,0.4,0.4222222222222222,0.4666666666666667,0.5111111111111111,0.6222222222222222,0.6444444444444445,0.7333333333333333,0.7777777777777778,0.8222222222222222,0.8666666666666667,0.9111111111111111,0.9777777777777777,1,1
UMass-gbq_qr_no_reporting_adj,2,2023-11-25,1,21.3,0.648,28.3,0.56,0.805,1,0,0,0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.3170731707317073,0.3902439024390244,0.5121951219512195,0.5609756097560976,0.6829268292682927,0.7560975609756098,0.8292682926829268,0.8780487804878049,0.926829268292683,0.9512195121951219,0.975609756097561,0.975609756097561,1,1,1
UMass-gbq_qr_no_transform,0,2024-04-27,1,6.86,0.65,10.3,0.637,0.442,0.827,0.019230769230769232,0.057692307692307696,0.09615384615384616,0.17307692307692307,0.17307692307692307,0.25,0.28846153846153844,0.38461538461538464,0.4423076923076923,0.5384615384615384,0.5769230769230769,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6923076923076923,0.7115384615384616,0.7307692307692307,0.75,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.8846153846153846,0.9615384615384616
UMass-gbq_qr_hhs_only,3,2023-12-09,1,96.6,0.651,133,0.722,0.108,0.405,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.21621621621621623,0.24324324324324326,0.2702702702702703,0.40540540540540543,0.43243243243243246,0.5675675675675675
UMass-gbq_qr_no_reporting_adj,2,2023-11-18,1,20.1,0.655,26.8,0.556,0.8,1,0,0,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.13333333333333333,0.26666666666666666,0.3111111111111111,0.4,0.5111111111111111,0.6,0.7333333333333333,0.7777777777777778,0.8222222222222222,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9555555555555556,1,1,1
UMass-gbq_qr_no_transform,2,2024-03-02,1,13.5,0.656,19.6,0.632,0.535,0.953,0,0,0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.13953488372093023,0.13953488372093023,0.16279069767441862,0.32558139534883723,0.4186046511627907,0.4418604651162791,0.46511627906976744,0.6046511627906976,0.6046511627906976,0.7209302325581395,0.7441860465116279,0.9069767441860465,0.9534883720930233,0.9534883720930233,0.9767441860465116
UMass-gbq_qr_no_reporting_adj,3,2023-11-11,1,22.7,0.657,30.4,0.533,0.8,1,0,0,0,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.17777777777777778,0.17777777777777778,0.28888888888888886,0.35555555555555557,0.4222222222222222,0.5777777777777777,0.6666666666666666,0.8444444444444444,0.8666666666666667,0.8888888888888888,0.9333333333333333,0.9555555555555556,0.9777777777777777,1,1,1
UMass-gbq_qr_no_reporting_adj,0,2023-11-18,1,6.64,0.657,9.54,0.646,0.396,0.938,0.020833333333333332,0.0625,0.10416666666666667,0.16666666666666666,0.25,0.3125,0.3541666666666667,0.375,0.4791666666666667,0.5,0.5833333333333334,0.625,0.6458333333333334,0.7291666666666666,0.7291666666666666,0.75,0.75,0.8125,0.9166666666666666,0.9375,0.9583333333333334,1,1
UMass-gbq_qr,0,2024-04-27,1,6.96,0.659,9.33,0.578,0.635,0.942,0,0,0,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.17307692307692307,0.21153846153846154,0.2692307692307692,0.34615384615384615,0.4230769230769231,0.4807692307692308,0.5961538461538461,0.6730769230769231,0.7307692307692307,0.75,0.75,0.8076923076923077,0.8269230769230769,0.9038461538461539,0.9423076923076923,0.9615384615384616
UMass-gbq_qr_hhs_only,2,2024-03-16,1,27.2,0.662,46.5,0.764,0.304,1,0,0,0.043478260869565216,0.30434782608695654,0.4782608695652174,0.5434782608695652,0.6086956521739131,0.6956521739130435,0.717391304347826,0.7608695652173914,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.8478260869565217,0.8695652173913043,0.8913043478260869,0.9130434782608695,0.9347826086956522,1,1,1,1,1
UMass-gbq_qr,0,2023-12-02,1,11.2,0.663,17.5,0.718,0.644,1,0,0,0.022222222222222223,0.044444444444444446,0.08888888888888889,0.17777777777777778,0.24444444444444444,0.28888888888888886,0.4444444444444444,0.4666666666666667,0.5111111111111111,0.5555555555555556,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8666666666666667,0.8888888888888888,0.9555555555555556,0.9777777777777777,0.9777777777777777,1,1,1
UMass-gbq_qr_no_transform,0,2024-02-03,1,15.8,0.668,22.7,0.686,0.512,0.953,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.16279069767441862,0.18604651162790697,0.20930232558139536,0.2558139534883721,0.37209302325581395,0.4186046511627907,0.4418604651162791,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.6744186046511628,0.7674418604651163,0.8372093023255814,0.8837209302325582,1,1,1
UMass-gbq_qr_hhs_only,3,2023-12-30,1,30.3,0.679,45.6,0.705,0.4,0.9,0,0,0,0.025,0.025,0.075,0.1,0.125,0.15,0.225,0.225,0.225,0.25,0.25,0.35,0.45,0.5,0.55,0.575,0.65,0.725,0.9,0.925
UMass-gbq_qr_no_reporting_adj,0,2024-03-16,1,10.6,0.682,17.3,0.779,0.349,0.977,0,0,0,0.11627906976744186,0.20930232558139536,0.3488372093023256,0.3953488372093023,0.4186046511627907,0.4418604651162791,0.5116279069767442,0.5116279069767442,0.5348837209302325,0.627906976744186,0.6511627906976745,0.6744186046511628,0.6976744186046512,0.7441860465116279,0.7674418604651163,0.8372093023255814,0.8837209302325582,0.9767441860465116,0.9767441860465116,1
UMass-gbq_qr_hhs_only,1,2023-11-11,1,10.8,0.685,18.1,0.749,0.458,0.979,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.1875,0.1875,0.25,0.375,0.5208333333333334,0.5833333333333334,0.75,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.8125,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8541666666666666,0.9166666666666666,1,1,1,1
